0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-1.7942554951630483,0.28290934816684776,-1.1305046350014984,-0.7255705932010549,0.8712120829994834,-0.05588292175117592,-0.5399366210535869,0.27147754331108065,0.1838058652373985,-1.255956490595899,-0.5471562146798489,-0.44610747616358315,1.766362799078233,0.26202582855414386,-0.011440595458047242,1.017751763818435,-0.7264502211022413,-1.3028290185803477,-0.2663637450551933,-0.5796894766834478,-0.5692624749215667,-1.4509371041251027,0.20216634364949967,-0.3023525320861212,0.6118108608808033,-0.1788857889779969,-1.0274840458382177,0.7339085049487961,0.5461056784157621,-0.14689062516174176,1.0354012873469416,2.513726402924954
-0.8415132451551945,0.14519666368143083,0.9376611928867382,-1.5134860374562455,-0.6501522709352854,-0.3454414718478546,0.8068552468919794,-1.2079730385202119,0.3050867935219182,0.5661014215675036,-1.259935832585584,0.17104298275778745,0.38939045133692485,1.1545287898969427,-0.793117401236427,0.6635737014379954,-0.5297170427579093,-0.7653945595679236,1.7335323787531396,1.37937258030444,-1.5459566055413296,0.8405998843235651,0.6565890116360998,0.37771274120728426,-1.0520288014551884,-0.18608842130319797,1.5601266950396737,0.7485665039548725,-1.2949371259353195,-0.8850491618064822,0.9983389881520436,-1.1920484557319342
0.2872806298009476,0.3578093871481127,0.5676751229925208,1.613748641956923,-0.29736209938530406,-0.16136985693950343,-0.21308823637127966,-0.2601653557145604,-0.05358493669819572,-0.23953410259196006,1.0155880684811907,-1.117162626211727,0.9065057234603615,0.7943442268287642,-0.32033862319445866,1.4469262875643183,-1.1312311795934025,-0.6828947544595693,0.20765551466919094,-0.5320296383421069,-0.31815326411566847,-1.0746831224406745,0.27218345247220177,-0.7656931511376475,-0.18469096116420083,0.4485584254624492,0.04419960241288661,-0.022263307656423374,0.0931266129932109,0.4287878324407324,0.6377643585362165,-0.7281142238448738
-1.4652005878046757,0.3774862140908598,-1.1646664858820053,-0.2106948396910243,0.8410639589929153,-0.5481367215487256,0.9684651088014762,0.5879621292112163,0.9278008431899625,-2.2238393182699965,-0.7281091554932985,0.1619098952617536,1.979151006190437,0.9702387593527838,0.38402058864914,1.7917157524061618,-1.976235692580307,-1.7200302506288598,-1.5494926180381043,0.7584256273107898,-1.9649952646117665,-0.9923701584723508,0.09981834597133213,-1.240406911658837,0.09914760209284451,-1.02768333142717,-2.0508776385765484,1.946869148703651,-1.6734449448172573,-3.3253166811266825,-1.0651964908760736,0.6561469274547397
-0.4622806509233969,1.6341343859562107,0.8191786135552822,-0.8266732655332255,-0.3691708273874168,-0.6256671343831559,0.4551592847652063,1.0085105293510002,1.9224052758646775,1.5610839875157192,0.08854219115313414,1.2061471061397666,0.1952629473631937,-0.6959505823854636,2.071116742723917,1.110594250006252,-0.8721455824397489,0.26191804244022654,0.7724195827435101,0.09012353316910514,0.12653033996217566,0.8400774289729674,-0.37184164638188344,-0.588830940534523,0.33023967833285106,-0.6796677983740148,0.27844886494420823,0.3740619662059237,0.5638869113262086,0.0357119600321198,-0.10250009906773248,-0.003480122876063499
0.10586154581668407,-0.5981839083889479,-0.18660505628689264,-0.3204032393446102,0.660967857827067,1.1913390359261653,1.0091626115723606,-1.2983901826848732,0.04629383530364088,0.21678291055641685,-0.4232548195795357,-0.7759024099842209,-1.3759238005299868,-0.6288805984016094,0.4834237742198943,1.028837176469254,-0.33227767607923325,-0.8105091640555347,-0.4374595440698085,-0.3426803410799004,1.4022042457593384,0.648853850398868,0.258170174225112,0.45444016056050895,0.002597381208211752,1.1547640589349544,-0.3295389230243992,-0.6702261703989271,0.15516661179131744,0.9598183371584487,-0.627800781787709,-0.20460890467068385
-0.372729143544414,0.6053173682070091,0.0025356156361929032,-3.601682834483032,-1.4066186432285719,0.5261504307387537,-0.45838662080636694,-2.5990783419549968,-0.9400935312762273,-0.5049471838034747,0.5745974256625139,0.1102997633769851,-1.7001666670852233,2.137864476870615,1.6397415948465062,1.1468268927358705,-0.6059062484554298,0.8023463080539625,0.23784291672830207,-0.641733977850539,-1.237886410453528,0.3671595059319637,0.526623164736396,0.9276061023014086,0.06037776496370318,0.17560846709509934,1.130397636967283,-0.9828391797158379,1.4958163169158014,-0.7119760591812618,2.289257174722708,-0.13463482734566146
0.05773270404470566,-0.5339322667870572,-1.6592014335306726,-1.4086625190745037,2.019909188520678,0.6819256159463336,0.21213487143373067,0.1053796677370925,-0.6151467024748335,-0.0654958029222082,0.3879348748887736,-1.0801662461647124,-1.3161521934088078,1.0642672911100202,0.46201795256081124,1.3152737463347144,0.7715965076745744,0.2935535462309715,-1.0018895698799308,0.4450172014901666,0.07304554910228281,0.8360515590186507,0.6296273429981716,-0.2770573723661088,0.16402846884115002,0.3993661095309145,0.8273717100574975,-0.43447183073173495,-0.7647860963950787,-0.022346928147701804,-1.3888148497724893,-0.6815686139574213
1.7976824980129027,0.4282971846211162,0.4486706202198086,0.3485353388117183,-0.779675421021055,0.9763696112649044,-1.4597467971322888,0.9377349887097356,-0.2538199310492683,0.7567675673681233,-0.8180008986539394,0.555166657285796,0.6145172193286528,-0.13217407428865288,-2.771448110905747,-0.70571414728519,1.3924336552989316,-0.21588526798971372,-2.8344379606877625,0.47716454600049185,0.290022647332019,-1.4740401775725538,0.793051824977722,0.04547681118929118,0.4885367808547251,0.680931609958749,1.9338282444007402,0.2658437372150047,-1.3031723222188047,0.14940838157229006,-1.371515608529223,1.5288838009877048
-0.06892506226568318,0.42317338896327006,0.5667606437794255,-0.5224233698801297,0.11405645267963344,-0.3520108633708564,-0.6208429386707435,-1.6831514422705145,-1.3773423142052126,-0.16687844850346553,0.18315739043789317,0.055441083217150945,-0.025177992028588128,-1.2545586925778454,0.033746414474900274,-0.1607048676228919,0.054563281934653735,0.610137332415659,1.3707914072274177,1.024898094209774,0.349131225229503,0.12448251107292269,1.627499280373118,0.5236070983404062,0.3634635156412456,1.1036667765678043,-0.30348045471130025,0.5293631419669513,0.29267075482311256,-1.447839237826053,-0.23275598206283318,-0.2911092814104177
