0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.16112298671908692,0.9567605090458617,1.931294759827599,1.4459724830727574,-0.5524183971857186,-0.4676584592242626,3.1612273906512622,0.17674456182828233,-2.2951906911742124,-1.1020389023596118,0.32211603000263606,-0.7635241525068226,1.657875692067553,0.23860192503032712,-2.240898320805343,-1.8544480658310343,-4.281174717500194,0.663775373135419,2.5184122324362113,1.7034586544768424,0.7541456270716526,-2.0690120135906636,0.6428149331980095,1.8295313539634226,-0.2963409313082999,-0.1004285623906606,-1.6207417780497884,0.11712389205201809,-0.6461071016833477,-0.5755906052570342
0.9593827468262195,1.6468724971618618,0.09068953803556133,-0.7561295105928274,0.5307822746196988,-1.0594216290991914,0.21336520595359904,-0.02779817401140971,2.086760723716632,-0.8501350848840359,0.13615246351607177,0.8428958114387873,-0.48442503654939506,-0.7695677540400512,-0.507439608303932,1.171725881207243,-0.9165133343767993,2.192875463292614,1.4659813553636183,-0.1262662833687981,2.009392712168142,0.2653274144126171,0.9097735208745003,-0.8166001048378575,-0.9658384900519766,0.1408562934161313,-0.525863056651833,-0.5675396960024328,0.034549209692323835,-2.1265271456283346
-0.5013006849987643,0.4146565055361846,-1.1903545020472288,0.9167236176694211,-1.7476134792184455,-1.3005200136822512,0.21705718865189777,0.2544886726446364,1.4907641469597444,-0.12470898591741988,0.37550276548301215,0.7210556519788046,-1.4773088744601997,1.1094695557666496,0.4872841080122051,0.36019883049080104,0.32360564734847647,0.4181374342420814,1.288870125276169,0.4592869008763154,-0.9519348506596033,1.261408554754455,-0.9345432897578403,-0.2159678700782728,0.3258054177300702,-1.5631443931794156,0.06895157264362628,-1.092532232504132,-0.40645761680025205,-0.2803948205865127
-0.2246921088299559,-0.49268134535654773,0.004839652176108811,0.17292722792756152,-0.03959338246343116,0.5772993707256702,-0.19292193594469367,1.9542004996436195,-0.5438523023652365,-0.17281268922591914,0.2688050510292904,0.9342361248686477,-0.02680800978156302,0.5648028569754698,-1.6375438168705263,0.5559772826063688,0.18650340161709128,-0.8785288802622975,-1.821256197063085,-0.3282431670965744,-0.40789829724864757,-0.19792077680355694,0.216467557454211,-0.3959807472940292,0.051183992351052324,1.5377813628592374,-0.28577588339218357,-0.49684863754994624,1.852419292125044,-0.6028741691176601
0.4770028499876107,1.8049032792650535,-0.17196552964025533,0.8019804022861703,0.6612053128908735,1.8019343322194779,-2.3087860663233424,-0.8012690152329085,0.36881675559259564,0.8432819636928941,-2.091441323937453,-0.47686978968948873,0.807260554885219,1.2393118104838425,0.4056951714215681,-0.6478630464908153,-1.2283391448312022,-0.05928553290277982,0.6637194243986365,0.9911480402357198,0.47079396946367863,-0.17506096929461043,-0.26443026737289727,0.040130224047841535,-0.39237037385990703,0.11465796152079288,-0.9976908964358497,0.5649425755854012,0.47766706725013736,-0.5405286140549379
1.277263885642874,0.053755504844555095,-0.9379101619813102,-0.1653617088633928,0.4417705679758749,0.4009012425639237,1.3360556190496944,-0.9094947571966226,-0.9536816102264737,0.12264738096573494,-0.487548744222653,0.5725577044811587,-2.044378118699793,-2.767560635448015,-2.0947195396907072,-2.1045429802971265,-1.0767344880047791,-0.1555123153376902,-1.2961962678908516,-0.694725052864597,2.0473311444959417,0.2438564072487167,-1.456146063498313,2.810310676984468,-0.9541750160719327,-1.0039810289316526,2.2406287053193075,-0.7614839407710163,-0.7643422107447876,-0.031284946050986834
1.3428807340301843,-0.9588074210235696,-0.3662014243429355,-1.5176092334430795,-0.7182637957334256,1.1432355672751116,1.0931476308581873,-0.6769740239176286,-0.5503796093504251,-0.026096181623679895,0.9827222789615029,-3.069168290105922,2.5583259051600913,1.7003887269577322,0.5780374421465452,1.3357077086592453,0.1543347898035987,2.2308854973147,1.269144217861093,-0.5216375664825766,-2.194416798481226,1.7668616517196696,-0.6482524050776796,-1.2470802985768101,-0.48257134141352936,0.6080282637010492,0.7457289695037109,-2.6109311690183974,-0.3138295996035771,-1.4099956090989705
0.1610153690218295,-1.3877535375581787,0.17258278950741515,-1.451742428976715,2.7042884657124002,0.5719920237090153,-1.318858601469236,2.109478771603518,-0.9203483455022293,0.5229643477189757,-1.3020483259614728,0.25213461095330925,2.1202445035817776,1.4126138210270072,0.6024981959105763,-1.7934805473576265,0.8048898317575255,-0.7253861078779879,-0.910825545861868,-1.7825020770871791,2.0446519606399085,-1.9838819147050029,-0.5155261742002482,1.2408714605453661,0.0009535069456056303,-0.16721330235479864,1.7365750379185279,-0.4548289833270156,-1.7336081979122813,1.323202567714339
-0.7312411095885645,0.4281264580049173,1.1560548583255308,0.2578217780845052,0.3060489716923237,-1.4093126834194212,0.6330891468513937,0.1067061516624707,0.8726798077603181,0.8687631178146717,-0.672107055382136,-0.17202556293958424,-0.42345606840653527,-0.07203703420210691,0.3987965563449939,0.45483867262027666,0.5144842662030814,0.5014761290793367,-0.3514219347640094,-0.10706587924694178,1.4277223725400559,-0.13007143902341697,-0.20831091072069022,0.7330361028987936,-0.1786872697869759,0.21356821459186479,1.2667830720587805,0.09735364065318336,-0.5018080616169622,-0.46171644446527427
-0.7996886368442689,-0.5018306215224777,-0.11140803701540221,-0.4263390460298606,1.4303315726086199,2.053711107223335,0.623881270690844,-0.9760676165285185,0.31278963612009186,-0.37429473212685527,0.5927511827013647,-2.251945348483243,0.3861815263806004,0.8232161097917863,-1.8105816779443906,0.5423477783616307,0.3176674676877557,-0.03117385747623097,0.5297902783874257,0.14215680327547026,-0.11934906921513162,0.03105284278933834,-0.3528312359987785,0.9121337410009591,0.32375118512763873,-0.2236875031839925,-0.39253583241080736,0.7623345744539824,-0.20329821498402378,0.07447096186640105
-0.29713100954460603,-1.0012113654434154,-0.6396470585973706,-0.7884884428832406,-0.542290676607223,-1.1442848324766408,0.1418369926266116,0.2572757232263699,-0.733629891700977,-1.7910047834843423,0.04246718692451365,-0.7204162162798958,-0.38617825369876985,-0.9188531983957646,0.682375251770404,-0.7544687289070531,0.7270059351353474,-0.043040504714971985,-0.031692067254280795,0.2294856047457946,-1.6104222648515645,-0.005765753783139744,-0.654861569571371,0.5793361106536578,0.48363893533491564,-0.9959946054913513,1.4339320119033194,0.6057236790246493,0.8121620852147422,-0.8953127598700537
1.7044512651746115,0.13879150906301504,0.16917718071425636,-1.3738646985445515,-1.9936571587044578,1.1668451497419134,0.16477938275785686,-0.7639659669192906,-0.14290180496495186,1.6325022185373075,1.3348138958024913,0.49185647547165695,2.8163028613432384,1.598134554791969,0.6280588932391828,0.30915325554024264,-1.3451764049350112,0.5093460791757345,0.3099558755806412,0.10777804783694489,-0.9246894805725778,2.5810578303556273,-0.8939871590992028,0.3987931497635538,1.210212290447931,0.5617015135199769,1.4796667905028957,-1.6670776943380958,-1.7213088563758288,1.036085922714833
